id,institution_type,name,address,postal_code,state,status,source_file,Name of the college,Affiliated To University,College address,District,State,Year of Estb.,Teaching Upto,Govt or Non Govt,Aided or Unaided,unique_id,latitude,longitude,address_quality,geocoding_priority
359.0,Private,Sant Baba Bhag Singh University,"Village age Khiala, Post Office Padhiana, Diatt Jalandhar, PunjabPO-PadhianaDist-Jalandhar, District nan",144030,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_553,,,80,2
360.0,Private,Sapthagiri NPS University,"145, Chikkasandra, Hesaraghatta main road, Bengaluru, District nan, Karnataka",550057,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_554,,,80,2
361.0,Private,Sardar Bhagwan Singh University,"Balawala, Dehradun, UttrakhandDehradunUttarakhand, District nan",248001,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_555,,,80,2
362.0,Private,Sardar Patel University,"SARDAR PATEL KNOWLEDGE CITY, DONGARIYA WARASEONI ROAD, Post Office ST-CHILLOD, TAHSIL-LALBURRA, DISTRICT-BALAGHATM.P.Waraseoni Road, DongariyaBalaghat, District nan, Madhya Pradesh",481331,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_556,,,80,2
363.0,Private,Sardar Vallabhbhai Global University,"Chimanbhai Patel Institute Campus, Opp, Karnavati Club, Ahmedabad, District nan, Gujarat",380015,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_557,,,80,2
364.0,Private,Sarla Birla University,"Birla Knowledge cityRanchi-purulia Highway, Ranchi, District nan, Jharkhand",835103,Jharkhand,2(f),Private Uni.csv,,,,,,,,,,Private_558,,,80,2
365.0,Private,Sarvajanik University,"M.T.B. College Campus, Opposite Chowpati Athwalines, Surat, District nan, Gujarat",395001,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_559,,,80,2
366.0,Private,Sarvepalli Radhakrishnan University,"NH-12, Hoshangabad RoadJatkhedi, Bhopal, District nan, Madhya Pradesh",,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_560,,,80,2
367.0,Private,Saveetha Amaravati University,"3rd Floor, Vaishnavi ComplexOpp. Executive ClubVijayawada, District nan, Andhra Pradesh",520008,Andhra Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_561,,,80,2
368.0,Private,Scope Global Skills University,"Scope Campus, NH-12, Bhaironpur, Near Misrod, Hoshangabad Road, Bhopal, District nan, Madhya Pradesh",462026,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_562,,,80,2
369.0,Private,SDGI Global University,"NH-9, Delhi-Hapur Road, Ghaziabad, Delhi-NCR, District nan, Uttar Pradesh",201015,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_563,,,80,2
370.0,Private,Seacom Skills University,"Village age-Kendradanga, Post Office - Sattore, PS - Panrui, District - Birbhum, District nan, West Bengal",731236,West Bengal,2(f),Private Uni.csv,,,,,,,,,,Private_564,,,80,2
371.0,Private,Sharda University,"Plot32, 34, Knowledge Park III, Greater NoidaGrerater Noida, District nan, Uttar Pradesh",201306,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_565,,,80,2
372.0,Private,Sharda University Agra,"18 Km. Stone on Agra-Delhi Highway NH-19, Keetham, Agra, District nan, Uttar Pradesh",282007,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_566,,,80,2
373.0,Private,Sharnbasva University,"Kalaburgi Gulbarga, District nan, Karnataka",585103,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_567,,,80,2
374.0,Private,Shiv Nadar University,"Rajiv Gandhi SalaiOMRKalavakkam, District nan, Tamil Nadu",603110,Tamil Nadu,2(f),Private Uni.csv,,,,,,,,,,Private_568,,,80,2
375.0,Private,Shobhit University,"Adarsh Vijendra Institutional area Gangoh, Saharanpur U.Post Box abu Vijendra MargGangoh, District t.- Saharanpur, District nan, Uttar Pradesh",247341,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_569,,,80,2
376.0,Private,Shoolini University of Biotechnology and Management Sciences,"Shoolini University, Village age - Bajhol, Post Office - Sultanpur, District rict - Solan, State - Himachal Pradesh, District nan",173229,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_570,,,80,2
377.0,Private,Shree Guru Gobind Singh Tricentenary University,"Budhera, Gurugram - Badli Road, Gurugram HaryanaDistt., Gurgaon, Haryana - 122 505, District nan",122505,Haryana,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_571,,,80,2
378.0,Private,Shreyarth University,"Co Gujarat Samachar Bhavan, Khanpur, Ahmedabad, District nan",380001,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_572,,,80,2
379.0,Private,Shri Davara University,"NH-30, Davara Educational Campus, Naya Raipur, District nan, Chhattisgarh",493661,Chhattisgarh,2(f),Private Uni.csv,,,,,,,,,,Private_573,,,80,2
380.0,Private,Shri Dharmasthala Manjunatheshwara University,"Manjushree Nagar, Sattur, Dharwad- 09SDM College of Medical Sciences Hospital CampusSattur, Dharwad, District nan, Karnataka",580009,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_574,,,80,2
381.0,Private,Shri Guru Ram Rai University,"Patel NagarDehradun, District nan, Uttarakhand",,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_575,,,80,2
382.0,Private,Shri Jagdish Prasad Jhabarmal Tibrewala University,"Shri Jagdishprasad Jhabarmal Tibrewala University, Vidyanagri, Jhunjhunu Bisau Road, Chudela, District rict - Jhunjhunu, Rajasthan -333001Chudela, District t., -Jhunjhunu, PIN: 333001, District nan",333001,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_576,,,100,1
383.0,Private,Shri Kallaji Vedic Vishvavidyalaya,"Kamdhaj Nagar, Nimbahera, Chittorgarh, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_577,,,80,2
384.0,Private,Shri Khushal Das University,"7 STG, Suratgarh road, Hanumangarh Jn., Pilibangan, District nan, Rajasthan",335801,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_578,,,80,2
385.0,Private,Shri Krishna University,"NH-86Villege Chauka Sagar Road Chhatarpur M.P.Village age Chowka, Sagar Road, Chhatarpur, District nan, Madhya Pradesh",471001,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_579,,,80,2
386.0,Private,"Shri Ramasamy Memorial University, Sikkim","SRM University Sikkim, 5th Mile, Tadong, Gangtok, East Sikkim Tadong, RanipoolP.O. Gangtok, District nan",737102,Sikkim,2(f),Private Uni.csv,,,,,,,,,,Private_580,,,80,2
387.0,Private,Shri Ramswaroop Memorial University,"Village -Hadauri, Post-Tindola, Lucknow-Deva Road, BarabankiLucknow-Deva Road, Barabanki, District nan, Uttar Pradesh",225003,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_581,,,80,2
388.0,Private,Shri Rawatpura Sarkar University,"Near Shadani Darbar, Village -Dhaneli, Post Office- Mana, Dhamtari Road, Raipur, District nan, Chhattisgarh",,Chhattisgarh,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_582,,,80,2
389.0,Private,Shri Shankaracharya Professional University,"Village age Junwani, BhilaiDistt.- Durg, District nan, Chhattisgarh",490020,Chhattisgarh,2(f),Private Uni.csv,,,,,,,,,,Private_583,,,80,2
390.0,Private,Shri Vaishnav Vidyapeeth Vishwavidyalaya,"Ujjain Road, Indore MPIndoreMadhya Pradesh, District nan",453111,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_584,,,80,2
391.0,Private,Shri Venkateshwara University,"NH-24, Rajabpur, Gajraula, Amroha, Uttar PradeshGajraula, District t- Amroha, District nan",244236,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_585,,,80,2
392.0,Private,Shridhar University,"Pilani-Chirawa Road, Pilani, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_586,,,80,2
393.0,Private,Shubham University,"Semra Saiyad, Tehsil sil-HuzurDist.- Bhopal, District nan, Madhya Pradesh",462010,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_587,,,80,2
394.0,Private,Shyam University,"Dehla-Didwana, Tehsil sil Lalsot, District t. Dausa, RajasthanLalsot, District t- Dausa, District nan",303511,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_588,,,80,2
395.0,Private,Sigma University,"Bakrol, Ajwa-Nimeta Road, Waghodiya, Vadodara, District nan, Gujarat",390019,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_589,,,80,2
396.0,Private,Sikkim Alpine University (Formerly EIILM University),"Kamrang, Namchi, District - South Sikkim, District nan",737126,Sikkim,2(f),Private Uni.csv,,,,,,,,,,Private_590,,,80,2
397.0,Private,Sikkim Global Technical University,"Link Road, Bhutia Basti, District rict Namchi, Opp. to Reliance, District nan, Sikkim",737126,Sikkim,2(f),Private Uni.csv,,,,,,,,,,Private_591,,,80,2
398.0,Private,Sikkim International University,"Post Office SribadamP.S. Kaluk, West SikkimSikkim-, PIN: 737121, District nan",737121,Sikkim,2(f),Private Uni.csv,,,,,,,,,,Private_592,,,100,1
399.0,Private,Sikkim Manipal University,"5th Mile Tadong, GangtokEast Sikkim, District nan",737102,Sikkim,2(f),Private Uni.csv,,,,,,,,,,Private_593,,,80,2
400.0,Private,Sikkim Professional University (Formerly Vinayaka Missions Sikkim University),"NH 31-A Tadong, Gangtok, East Sikkim, District nan",,Sikkim,2(f),Private Uni.csv,,,,,,,,,,Private_594,,,80,2
401.0,Private,Sikkim Skill University,"Namthang, Namthang Bazaar, South Sikkim, District nan",737137,Sikkim,2(f),Private Uni.csv,,,,,,,,,,Private_595,,,80,2
402.0,Private,Silicon University,"Silicon Hills, Patia, District rict- Khorda, Bhubaneswar, District nan, Odisha",751024,Odisha,2(f),Private Uni.csv,,,,,,,,,,Private_596,,,80,2
403.0,Private,Silver Oak University,"Nr. Bhavik Publications, Opp. Bhagwat Vidhyapith, S.G. Highway, Gota, Ahmedabad Gota, Ahmedabad, District nan, Gujarat",382481,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_597,,,80,2
404.0,Private,Singhania University,"Pacheri BariDistrict Jhunjhunu, District nan, Rajasthan",333515,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_598,,,80,2
405.0,Private,Sir Padmapat Singhania University,"Bhatewar, Udiapur, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_599,,,80,2
406.0,Private,Sister Nivedita University,"DG-12, ACTION AREA-I, NEWTOWN, KOLKATARajarhatKolkata, District nan, West Bengal",700156,West Bengal,2(f),Private Uni.csv,,,,,,,,,,Private_600,,,80,2
407.0,Private,SKIPS University,"Plot No. 411, Sanavad, Kalol, Gandhinagar, District nan, Gujarat",382721,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_601,,,80,2
408.0,Private,Smt. Manjira Devi University,"Hitanu Dhanari, Dunda, Uttarkashi, District nan, Uttarakhand",249151,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_602,,,80,2
409.0,Private,Somaiya Vidyavihar University,"Office of the Registrar, 101, AryaBhat Building, Somaiya Vidyavihar UniversityVidyavihar East, Mumbai, District nan, Maharashtra",400077,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_603,,,80,2
410.0,Private,Sona Devi University,"Kitadih, Post Office PS Ghatsila North Maubhandar, East Singhbhum, District nan, Jharkhand",832303,Jharkhand,2(f),Private Uni.csv,,,,,,,,,,Private_604,,,80,2
411.0,Private,Sparsh Himalaya University,"Headquarter Fatehpur Tanda, Jeevanwala, Via Doiwala, Dehradun, District nan, Uttarakhand",248140,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_605,,,80,2
412.0,Private,Spicer Adventist University,"Aundh Road, Ganeshkhind Post, Pune, District nan, Maharashtra",411007,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_606,,,80,2
413.0,Private,Sreenidhi University,"Yamnampet Village age, Ghatkesar Mandal, Medchal-Malkajgiri District rict, Hyderabad, District nan, Telangana",501301,Telangana,2(f),Private Uni.csv,,,,,,,,,,Private_607,,,80,2
414.0,Private,Sri Aurobindo University,"SAIMS Campus, Indore-Ujjain State Highway, Near MR-10 Crossing, Sanwer Road, Indore, District nan, Madhya Pradesh",453555,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_608,,,80,2
415.0,Private,"Sri Balaji University, Pune","SNo.552-7, Tathawade, off Mumbai-Banglore BypassPune, District nan, Maharashtra",411033,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_609,,,80,2
416.0,Private,Sri Guru Granth Sahib World University,"Fatehgarh Sahib, District nan, Punjab",,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_610,,,80,2
417.0,Private,Sri Guru Ram Das University of Health Sciences,"Sri Guru Ram Das University of Health Sciences, Mehta Road, VallahSri Amritsar, District nan, Punjab",143501,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_611,,,80,2
418.0,Private,Sri Jagadhguru Murugarajendra University,"SJM Camus, Chitradurga, District nan, Karnataka",577502,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_612,,,80,2
419.0,Private,Sri Sai University,"Sungal, Post Office TaragarhPalampur, District nan, Himachal Pradesh",176081,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_613,,,80,2
420.0,Private,Sri Sathya Sai University for Human Excellence,"Sri Sathya Sai Vidyaniketanam Campus, Navanihala, Post-Okali, Taluka uk-Kamalpur, District - Kalburagi, District nan, Karnataka",585313,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_614,,,80,2
421.0,Private,Sri Satya Sai University of Technology & Medical Sciences,"Opp.Oilfed Plant, Bhopal-Indore Road, Sehore M.Post Office pposite Pachama Oil Fed PlantPachama Sehore, District nan, Madhya Pradesh",466001,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_615,,,80,2
422.0,Private,Sri Sri University,"Ward No 3, Sandhapur, Godi Sahi, Cuttack Vidhayadharpur, Odisha 754006Godi Sahi, Ward No. 3 Cuttack Odisha., PIN: 754006, District nan",754006,Odisha,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_616,,,100,1
423.0,Private,Srinath University,"Dindli, AdityapurJamshedpur, District nan, Jharkhand",831013,Jharkhand,2(f),Private Uni.csv,,,,,,,,,,Private_617,,,80,2
424.0,Private,Srinivas University,"Srinivas Nagar, Mukka, MangaloreCampus, Srinivas Nagar, Mukka, SurathkalMangalore, District nan, Karnataka",574146,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_618,,,80,2
425.0,Private,SRM University,"Plot No - 39, Rajiv Gandhi Education City, Post office - P.SRai, Sonepat, District nan, Haryana",131029,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_619,,,80,2
426.0,Private,SRM University,"Neerukonda Post, Mangalagiri Mandal, Gantur District rict, District nan, Andhra Pradesh",522240,Andhra Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_620,,,80,2
427.0,Private,St. Joseph University,"Virgin Town, Khekiho-Zhimomi RoadIkishe Model Village age, Ps- Diphupar, Dimapur, District nan, Nagaland",797115,Nagaland,2(f),Private Uni.csv,,,,,,,,,,Private_621,,,80,2
428.0,Private,St. Joseph's University,"P O Box 27094, 36, Lalbagh RoadBengaluru, District nan, Karnataka",560027,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_622,,,80,2
429.0,Private,"St. Xavier's University, Kolkata","Action Area III-B, Newtown, Kolkata, West BengalAction Area IIIB, P.S. New Town, Kolkata, District nan",700160,West Bengal,2(f),Private Uni.csv,,,,,,,,,,Private_623,,,80,2
430.0,Private,Starex University,"NH-8, Village , Binola, Post Office Bhorakalan, Gurugram, District nan, Haryana",122413,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_624,,,80,2
431.0,Private,Sunrise University,"Bagad Rajput Tech. Ramgarh, Alwar Rajasthan, District nan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_625,,,80,2
432.0,Private,Surajmal University,"Sirauli, Kichha, Udham Singh Nagar, District nan, Uttarakhand",263148,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_626,,,80,2
433.0,Private,Surendranagar University,"Shree Pandit Nathulalji Vyas Technical CampusSurendranagar- Ahmedabad HighwayNear Kothariya Village age, At Wadhwan, District nan, Gujarat",363030,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_627,,,80,2
434.0,Private,Suresh Gyan Vihar University,"MAHAL, JAGATPURA, JAIPURJaipur, District nan, Rajasthan",302017,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_628,,,80,2
435.0,Private,Sushant University (Formerly Ansal University),"Sec 55 Golf Course Road GurugramSector 55, Golf Course Road, Gurugram, District nan, Haryana",122003,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_629,,,80,2
436.0,Private,Swami Rama Himalayan University,"Swami Ram Nagar, Jolly Grant, Dehradun, Uttarakhand, Post Office -Doiwala, Dehradun, District nan",248016,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_630,,,80,2
437.0,Private,Swami Vivekanand University,"N.H.26, Narsingpur Road, SironjaSagar, District nan, Madhya Pradesh",,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_631,,,80,2
438.0,Private,Swami Vivekananda Subharti University,"Subhartipuram, NH-58, Delhi-Haridwar Bypass Road, Meerut, Uttar PradeshBypass Road, Meerut, District nan",250005,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_632,,,80,2
439.0,Private,Swami Vivekananda University,"Sewli, Telinipara, Bara Kanthalia, Barasat - Barrackpore Rd., Kolkata, West BengalNorth 24 Paraganas, Barrackpore, Kolkata, District nan",700121,West Bengal,2(f),Private Uni.csv,,,,,,,,,,Private_633,,,80,2
440.0,Private,Swaminarayan University,"Shree Swaminarayan Vishvamangal GurukulAhmedabad-Nehsana HighwayAT Post Office - Saij, Tehsil sil -Kalol, District , Gandhinagar, District nan, Gujarat",382725,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_634,,,80,2
441.0,Private,Swarnim Startup & Innovation University,"Bhoyan Rathod, GandhinagarOpp. IFFCO, Adalaj-Sertha Road, Gandhinagar, District nan, Gujarat",382420,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_635,,,80,2
442.0,Private,Symbiosis Skills and Professional University (Formerly Symbiosis Skill and Open University),"Kiwale, Adjoining Pune Mumbai Expressway, Pune - 412 101Adjoining Pune Mumbai Expressway, Taluka - Havely, Pune, District nan, Maharashtra",412101,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_636,,,80,2
443.0,Private,Symbiosis University of Applied Sciences (SUAS),"Symbiosis University of Applied Sciences, Bada Bangarda, Super Corridor, Near Airport, IndoreSuper Corridor, Indore, District nan, Madhya Pradesh",453112,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_637,,,80,2
444.0,Private,T. S. Mishra University,"179, Windsor Place, Behind Yojna Bhawan, Lucknow, District nan, Uttar Pradesh",226008,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_638,,,80,2
445.0,Private,Tantia University,"Near RIICO Bus StandHanumangarh RoadSri Ganganagar, District nan, Rajasthan",335002,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_639,,,80,2
446.0,Private,Team Lease Skills University,"Tarsali-Vadodara RoadTarsali Bypass, Vadodara, District nan, Gujarat",,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_640,,,80,2
447.0,Private,Techno Global University,"Lateri RoadSirouj Near GosalaDistt. Vidisha, District nan, Madhya Pradesh",464228,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_641,,,80,2
448.0,Private,Techno India University,"Maheshkhola, Village age Anandanagar, PS- Amtali, dist-West Tripura",799004,Tripura,2(f),Private Uni.csv,,,,,,,,,,Private_642,,,60,3
449.0,Private,Techno India University,"EM 4, Sector V, Salt Lake, Kolkata-700091Salt LakeKolkata, PIN: 700091, District nan, West Bengal",700091,West Bengal,2(f),Private Uni.csv,,,,,,,,,,Private_643,,,100,1
450.0,Private,Teerthanker Mahaveer University,"N.H.-24, Delhi Road, Moradabad - , Uttar Pradesh, PIN: 244001, District nan",244001,Uttar Pradesh,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_644,,,100,1
451.0,Private,The Apollo University,"The Apollo Knoledge City, Saketa, Murukambattu, Chittoor, District nan, Andhra Pradesh",517127,Andhra Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_645,,,80,2
452.0,Private,The Aryavart International University,"Tilthal, Dharmanagar, North Tripura, District nan",799260,Tripura,2(f),Private Uni.csv,,,,,,,,,,Private_646,,,80,2
453.0,Private,The Assam Kaziranga University,"Jorhat, Assam, District nan",785006,Assam,2(f),Private Uni.csv,,,,,,,,,,Private_647,,,60,3
454.0,Private,The Assam Royal Global University,"Betkuchi, Opp Tirupati Balaji Temple, Guwahati, District nan, Assam",781035,Assam,2(f),Private Uni.csv,,,,,,,,,,Private_648,,,80,2
455.0,Private,The Charutar Vidya Mandal(CVM) University,"Besides BVM College, Vallabh Vidyanagar, District t.- Anand, Gujarat",388120,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_649,,,80,2
456.0,Private,The Dhamma Dipa International Buddhist University,"Post Office Bishnupur, Manu Bankul, Sabroom, South Tripura, District nan",799145,Tripura,2(f),Private Uni.csv,,,,,,,,,,Private_650,,,80,2
457.0,Private,The Global Open University,"Sodzulhou Village age, Post Office -ARTC, NH-39, Dimapur, NagalandSodzulhou Village age, Post Office -ARTCNH-29, Dimapur, District nan",797115,Nagaland,2(f),Private Uni.csv,,,,,,,,,,Private_651,,,80,2
458.0,Private,The Global University,"Hollongi, Itanagar, District t-Papum Pare, District nan, Arunachal Pradesh",791111,Arunachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_652,,,80,2
459.0,Private,The Glocal University,"Delhi Yamunotri Marg, State Highway 57, Mirzapur Pole, District rict Saharanpur, Uttar PradeshMirzapur Pole, SaharanpurUttar Pradesh, District nan",247121,Uttar Pradesh,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_653,,,80,2
460.0,Private,The ICFAI University,"The ICFAI University, Dehradun Rajawala Road, Central Hope Town, Selaqui, Dehradun, UttarakhandSelaqui, Dehradun, District nan",248011,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_654,,,80,2
461.0,Private,The ICFAI University,"Agartala -Simna Road, Post Office Kamalghat, West Tripura, District nan",799210,Tripura,2(f),Private Uni.csv,,,,,,,,,,Private_655,,,80,2
462.0,Private,The ICFAI University Sikkim,"ICFAI, Sikkim, Ranka Road, Lower Sichey, Gangtok, District nan",737101,Sikkim,2(f),Private Uni.csv,,,,,,,,,,Private_656,,,80,2
463.0,Private,The Institute of Chartered Financial Analysts of India University,"Durtlang North, AizawlMizoram, District nan",796015,Mizoram,2(f),Private Uni.csv,,,,,,,,,,Private_657,,,80,2
464.0,Private,The Institute of Chartered Financial Analysts of India University,"Phawa Village e, Dhankheti Circular Rd, Tura BazarShillong, District nan, Meghalaya",793001,Meghalaya,2(f),Private Uni.csv,,,,,,,,,,Private_658,,,80,2
465.0,Private,The Institute of Chartered Financial Analysts of India University,"Plot No. 2065, Daladali Chowk, Simalia, Near Ring Road, Ranchi-, JharkhandRanchi, PIN: 835222, District nan",835222,Jharkhand,2(f),Private Uni.csv,,,,,,,,,,Private_659,,,100,1
466.0,Private,The Neotia University,"Jhinga, Sarisa, D.H.Road24 ParganasS, District nan, West Bengal",743368,West Bengal,2(f),Private Uni.csv,,,,,,,,,,Private_660,,,80,2
467.0,Private,The Northcap University ( Formerly ITM University),"The NothCap University, Sector 23A, Gurugram, District nan, Haryana",122017,Haryana,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_661,,,80,2
468.0,Private,The University of Trans-Disciplinary Health Sciences and Technology,"742, Jarakabande Kaval, Yelahanka, Via Attur PostBanglore, District nan, Karnataka",560064,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_662,,,80,2
469.0,Private,Transstadia University,"Opposite Kankaria Gate No.-3KankariaAhmedabad, District nan, Gujarat",380022,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_663,,,80,2
470.0,Private,UKA Tarsadia University,"Maliba Campus, Gopal Vidyanagar Baroli-Mahuva Road District Surat, Gujarat, District nan",,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_664,,,80,2
471.0,Private,United University,"Rawatpur, Prayagraj, District nan, Uttar Pradesh",211012,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_665,,,80,2
472.0,Private,Universal Ai University,"Village age Kushival, Kushinili, Taluka uka Karjat, District nan, Maharashtra",410021,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_666,,,80,2
473.0,Private,University of Engineering & Management,"Jaipur, Rajasthan, District nan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_667,,,80,2
474.0,Private,University of Engineering and Management,"UNIVERSITY AREA, PLOT NO. III B5, NEW TOWN, ACTION AREA III, KOLKATA 700 160, KOLKATA, KOLKATA, West Bengal, 700160Main Arterial Road East-West, New town, Action Area-III, Kolkata, PIN: 700160, District nan",700160,West Bengal,2(f),Private Uni.csv,,,,,,,,,,Private_668,,,100,1
475.0,Private,University of Patanjali,"Mahrish Dayanad Gram, Delhi HaridwarNational Highway, Near BahadrabadHaridwar, District nan, Uttarakhand",,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_669,,,80,2
476.0,Private,University of Petroleum and Energy Studies,"Energy Acres Bidholi Via Prem Nagar, Dehradun, UttarakhandDehradun, District nan",248007,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_670,,,80,2
477.0,Private,"University of Science & Technology, Meghalaya","Techno City, Kling Road 9th Mile, BariduaDist. Ri-Bhoi, District nan, Meghalaya",793101,Meghalaya,2(f),Private Uni.csv,,,,,,,,,,Private_671,,,80,2
478.0,Private,University of Technology,"Vatika, Tehsil sil-Sanganer, Jaipur, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_672,,,80,2
479.0,Private,UPL University of Sustainable Technology,"Block No. 402, At Post Office , Vataria, Taluka uka Valia, District rict Bharuch, District nan, Gujarat",,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_673,,,80,2
480.0,Private,Usha Martin University,"Ranchi Purulia Road, Village - Narayan Soso, Nera Angara Block Office, Anagar, Ranchi, JharkhandRanchi Khunti Road, NH-75, Ranchi, District nan",835103,Jharkhand,2(f),Private Uni.csv,,,,,,,,,,Private_674,,,80,2
481.0,Private,Uttaranchal University,"Arcadia GrantP.O. ChandanwariPrem Nagar, Dehradun, District nan, Uttarakhand",248007,Uttarakhand,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_675,,,80,2
482.0,Private,Vanita Vishram Women's University,"Jawaharlal Nehru Marg, Athwa Gate, Surat, District nan, Gujarat",395001,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_676,,,80,2
483.0,Private,Varun Arjun University,"NH-24, Banthra, District Shahjahanpur, District nan, Uttar Pradesh",242307,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_677,,,80,2
484.0,Private,Venkateshwara Open University,"Lekhi Village age, Naharlagun, District t. Papum Pare, District nan, Arunachal Pradesh",791110,Arunachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_678,,,80,2
